요일,기상상태,노면상태,사고유형,연,월,시간,도시,도로형태1,도로형태2
목요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로안
목요일,맑음,건조,차대차,2021,8,19,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대차,2021,8,19,대구광역시,교차로,교차로안
목요일,흐림,젖음/습기,차대차,2021,8,19,대구광역시,단일로,지하차도(도로)내
목요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
목요일,비,젖음/습기,차대사람,2021,8,20,대구광역시,교차로,교차로안
목요일,비,젖음/습기,차대차,2021,8,20,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대사람,2021,8,21,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,22,대구광역시,단일로,기타
목요일,맑음,건조,차대사람,2021,8,22,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,5,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,5,대구광역시,교차로,교차로부근
금요일,비,젖음/습기,차대차,2021,8,6,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,6,대구광역시,교차로,교차로횡단보도내
금요일,맑음,건조,차대차,2021,8,7,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대사람,2021,8,8,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,8,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,9,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로안
금요일,맑음,건조,차대사람,2021,8,11,대구광역시,단일로,기타
금요일,맑음,건조,차대사람,2021,8,12,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,12,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,16,대구광역시,단일로,지하차도(도로)내
금요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,16,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,17,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
금요일,맑음,건조,차대사람,2021,8,18,대구광역시,단일로,지하차도(도로)내
금요일,맑음,건조,차대차,2021,8,19,대구광역시,교차로,교차로안
금요일,맑음,건조,차대사람,2021,8,19,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
금요일,맑음,건조,차대사람,2021,8,20,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,21,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대차,2021,8,22,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,23,대구광역시,교차로,교차로안
금요일,흐림,건조,차대사람,2021,8,23,대구광역시,단일로,기타
토요일,비,젖음/습기,차대차,2021,8,0,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2021,8,2,대구광역시,단일로,기타
토요일,비,젖음/습기,차대차,2021,8,7,대구광역시,교차로,교차로횡단보도내
토요일,비,젖음/습기,차량단독,2021,8,8,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로안
토요일,비,젖음/습기,차대사람,2021,8,10,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로안
토요일,비,젖음/습기,차대차,2021,8,10,대구광역시,단일로,지하차도(도로)내
토요일,비,젖음/습기,차대차,2021,8,11,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,12,대구광역시,교차로,교차로부근
토요일,비,젖음/습기,차대차,2021,8,12,대구광역시,교차로,교차로안
토요일,비,젖음/습기,차대차,2021,8,13,대구광역시,교차로,교차로부근
토요일,비,젖음/습기,차대차,2021,8,13,대구광역시,교차로,교차로부근
토요일,비,젖음/습기,차대차,2021,8,13,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
토요일,비,젖음/습기,차대차,2021,8,14,대구광역시,교차로,교차로부근
토요일,비,젖음/습기,차대차,2021,8,15,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
토요일,비,젖음/습기,차대사람,2021,8,15,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로부근
토요일,비,젖음/습기,차대차,2021,8,16,대구광역시,단일로,기타
토요일,비,젖음/습기,차대사람,2021,8,16,대구광역시,단일로,기타
토요일,맑음,건조,차대사람,2021,8,17,대구광역시,단일로,기타
토요일,비,젖음/습기,차대차,2021,8,20,대구광역시,교차로,교차로안
토요일,흐림,기타,차대차,2021,8,22,대구광역시,교차로,교차로부근
토요일,흐림,젖음/습기,차대차,2021,8,22,대구광역시,기타,기타
일요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로횡단보도내
일요일,맑음,건조,차대차,2021,8,11,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대사람,2021,8,12,대구광역시,기타,기타
일요일,맑음,건조,차대차,2021,8,13,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2021,8,14,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2021,8,15,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,19,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2021,8,20,대구광역시,기타,기타
일요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
일요일,맑음,건조,차대사람,2021,8,21,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,21,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2021,8,23,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,23,대구광역시,교차로,교차로안
일요일,맑음,건조,차대사람,2021,8,23,대구광역시,교차로,교차로횡단보도내
월요일,비,젖음/습기,차대차,2021,8,7,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,7,대구광역시,교차로,교차로횡단보도내
월요일,맑음,건조,차대차,2021,8,8,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,8,대구광역시,교차로,교차로부근
월요일,비,젖음/습기,차대차,2021,8,8,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
월요일,비,젖음/습기,차대사람,2021,8,10,대구광역시,단일로,기타
월요일,비,젖음/습기,차대사람,2021,8,10,대구광역시,기타,기타
월요일,비,젖음/습기,차대차,2021,8,10,대구광역시,단일로,기타
월요일,비,젖음/습기,차대사람,2021,8,10,대구광역시,기타,기타
월요일,비,젖음/습기,차대차,2021,8,11,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,11,대구광역시,교차로,교차로부근
월요일,비,젖음/습기,차량단독,2021,8,11,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,11,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2021,8,11,대구광역시,단일로,기타
월요일,흐림,건조,차대차,2021,8,12,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,12,대구광역시,교차로,교차로안
월요일,비,젖음/습기,차대차,2021,8,13,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,13,대구광역시,기타,기타
월요일,비,젖음/습기,차대차,2021,8,13,대구광역시,교차로,교차로부근
월요일,비,젖음/습기,차대차,2021,8,14,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,14,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,15,대구광역시,교차로,교차로안
월요일,비,젖음/습기,차대차,2021,8,16,대구광역시,교차로,교차로부근
월요일,비,젖음/습기,차량단독,2021,8,16,대구광역시,단일로,기타
월요일,비,젖음/습기,차대사람,2021,8,17,대구광역시,주차장,주차장
월요일,비,젖음/습기,차대차,2021,8,17,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로부근
월요일,비,젖음/습기,차대사람,2021,8,19,대구광역시,단일로,기타
월요일,흐림,젖음/습기,차대차,2021,8,19,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,19,대구광역시,교차로,교차로안
월요일,비,젖음/습기,차대차,2021,8,20,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,20,대구광역시,교차로,교차로횡단보도내
월요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
월요일,비,젖음/습기,차대사람,2021,8,20,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,20,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,21,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,21,대구광역시,단일로,지하차도(도로)내
월요일,비,젖음/습기,차대차,2021,8,22,대구광역시,교차로,교차로안
월요일,맑음,건조,차대사람,2021,8,22,대구광역시,교차로,교차로횡단보도내
월요일,비,기타,차대차,2021,8,22,대구광역시,단일로,기타
월요일,비,젖음/습기,차대차,2021,8,22,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대사람,2021,8,23,대구광역시,단일로,기타
월요일,흐림,젖음/습기,차대차,2021,8,23,대구광역시,교차로,교차로부근
화요일,비,젖음/습기,차대차,2021,8,1,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2021,8,4,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,7,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,8,대구광역시,단일로,기타
화요일,비,젖음/습기,차대사람,2021,8,8,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,8,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,8,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,9,대구광역시,단일로,기타
화요일,흐림,건조,차대차,2021,8,10,대구광역시,교차로,교차로안
화요일,비,침수,차대차,2021,8,10,대구광역시,단일로,고가도로위
화요일,맑음,건조,차대사람,2021,8,11,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,11,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,11,대구광역시,단일로,기타
화요일,비,젖음/습기,차량단독,2021,8,12,대구광역시,단일로,기타
화요일,비,젖음/습기,차대사람,2021,8,12,대구광역시,교차로,교차로부근
화요일,비,젖음/습기,차대차,2021,8,15,대구광역시,단일로,기타
화요일,비,젖음/습기,차대차,2021,8,15,대구광역시,기타,기타
화요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
화요일,비,젖음/습기,차대사람,2021,8,16,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2021,8,17,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2021,8,17,대구광역시,교차로,교차로안
화요일,맑음,건조,차대차,2021,8,17,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
화요일,맑음,건조,차대차,2021,8,19,대구광역시,교차로,교차로안
화요일,맑음,건조,차대사람,2021,8,20,대구광역시,기타,기타
화요일,맑음,건조,차대사람,2021,8,21,대구광역시,단일로,고가도로위
화요일,맑음,건조,차대사람,2021,8,22,대구광역시,기타,기타
화요일,맑음,건조,차대차,2021,8,22,대구광역시,교차로,교차로부근
화요일,맑음,건조,차대사람,2021,8,22,대구광역시,단일로,기타
수요일,맑음,건조,차대사람,2021,8,5,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2021,8,8,대구광역시,단일로,기타
수요일,비,젖음/습기,차대차,2021,8,8,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2021,8,9,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2021,8,10,대구광역시,기타,기타
수요일,비,젖음/습기,차대차,2021,8,10,대구광역시,단일로,기타
수요일,비,젖음/습기,차대사람,2021,8,10,대구광역시,교차로,교차로횡단보도내
수요일,맑음,건조,차대사람,2021,8,11,대구광역시,단일로,기타
수요일,비,젖음/습기,차대차,2021,8,12,대구광역시,단일로,기타
수요일,흐림,젖음/습기,차대차,2021,8,13,대구광역시,교차로,교차로부근
수요일,흐림,젖음/습기,차대차,2021,8,13,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2021,8,14,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로부근
수요일,맑음,건조,차대사람,2021,8,16,대구광역시,교차로,교차로안
수요일,맑음,건조,차대사람,2021,8,17,대구광역시,교차로,교차로횡단보도내
수요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
수요일,흐림,건조,차대차,2021,8,17,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
수요일,맑음,건조,차대차,2021,8,19,대구광역시,기타,기타
수요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
수요일,비,젖음/습기,차대차,2021,8,21,대구광역시,기타,기타
수요일,맑음,건조,차대차,2021,8,21,대구광역시,교차로,교차로안
수요일,맑음,건조,차대차,2021,8,21,대구광역시,교차로,교차로안
수요일,비,젖음/습기,차대차,2021,8,22,대구광역시,단일로,기타
수요일,비,젖음/습기,차대차,2021,8,22,대구광역시,단일로,기타
수요일,비,젖음/습기,차대차,2021,8,22,대구광역시,단일로,기타
수요일,맑음,건조,차대사람,2021,8,22,대구광역시,단일로,기타
수요일,비,젖음/습기,차대사람,2021,8,22,대구광역시,단일로,기타
수요일,비,젖음/습기,차대사람,2021,8,22,대구광역시,단일로,기타
수요일,비,젖음/습기,차대사람,2021,8,22,대구광역시,교차로,교차로횡단보도내
수요일,비,젖음/습기,차대사람,2021,8,22,대구광역시,단일로,기타
수요일,비,젖음/습기,차대차,2021,8,23,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대차,2021,8,0,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대차,2021,8,1,대구광역시,교차로,교차로부근
목요일,흐림,젖음/습기,차대차,2021,8,5,대구광역시,교차로,교차로안
목요일,맑음,건조,차대차,2021,8,5,대구광역시,교차로,교차로안
목요일,흐림,젖음/습기,차대차,2021,8,7,대구광역시,교차로,교차로안
목요일,맑음,건조,차대차,2021,8,7,대구광역시,교차로,교차로안
목요일,맑음,건조,차대차,2021,8,8,대구광역시,교차로,교차로횡단보도내
목요일,맑음,건조,차대차,2021,8,8,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,8,대구광역시,단일로,기타
목요일,맑음,건조,차대사람,2021,8,9,대구광역시,교차로,교차로안
목요일,맑음,건조,차대차,2021,8,10,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대사람,2021,8,10,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,11,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,11,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,12,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대사람,2021,8,13,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
목요일,맑음,건조,차대사람,2021,8,14,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,15,대구광역시,기타,기타
목요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
목요일,비,젖음/습기,차대차,2021,8,19,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,19,대구광역시,교차로,교차로안
목요일,맑음,건조,차대사람,2021,8,20,대구광역시,교차로,교차로안
목요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
목요일,흐림,건조,차대차,2021,8,20,대구광역시,기타,기타
목요일,맑음,건조,차대사람,2021,8,21,대구광역시,교차로,교차로부근
목요일,맑음,건조,차대차,2021,8,23,대구광역시,단일로,기타
목요일,맑음,건조,차대차,2021,8,23,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,3,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,5,대구광역시,단일로,지하차도(도로)내
금요일,맑음,건조,차대차,2021,8,7,대구광역시,교차로,교차로안
금요일,흐림,건조,차대차,2021,8,9,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대사람,2021,8,10,대구광역시,단일로,기타
금요일,비,젖음/습기,차대차,2021,8,10,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,14,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로부근
금요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로안
금요일,맑음,건조,차량단독,2021,8,16,대구광역시,단일로,기타
금요일,흐림,건조,차대사람,2021,8,16,대구광역시,단일로,기타
금요일,비,젖음/습기,차대사람,2021,8,16,대구광역시,교차로,교차로횡단보도내
금요일,흐림,건조,차대사람,2021,8,16,대구광역시,교차로,교차로횡단보도내
금요일,맑음,건조,차대차,2021,8,17,대구광역시,교차로,교차로부근
금요일,비,젖음/습기,차대차,2021,8,17,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
금요일,비,젖음/습기,차대사람,2021,8,17,대구광역시,교차로,교차로횡단보도내
금요일,비,젖음/습기,차대차,2021,8,18,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,18,대구광역시,기타,기타
금요일,비,젖음/습기,차대차,2021,8,18,대구광역시,단일로,기타
금요일,비,젖음/습기,차대차,2021,8,18,대구광역시,단일로,기타
금요일,비,젖음/습기,차대사람,2021,8,18,대구광역시,교차로,교차로횡단보도내
금요일,비,젖음/습기,차대차,2021,8,18,대구광역시,단일로,고가도로위
금요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
금요일,비,젖음/습기,차대차,2021,8,20,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,20,대구광역시,교차로,교차로안
금요일,비,젖음/습기,차대차,2021,8,20,대구광역시,단일로,기타
금요일,비,젖음/습기,차대차,2021,8,20,대구광역시,교차로,교차로부근
금요일,비,젖음/습기,차대차,2021,8,20,대구광역시,단일로,기타
금요일,비,젖음/습기,차대차,2021,8,21,대구광역시,교차로,교차로안
금요일,비,젖음/습기,차대사람,2021,8,21,대구광역시,단일로,기타
금요일,맑음,건조,차대차,2021,8,21,대구광역시,단일로,기타
금요일,비,젖음/습기,차대차,2021,8,22,대구광역시,교차로,교차로횡단보도내
금요일,비,젖음/습기,차대차,2021,8,22,대구광역시,교차로,교차로안
금요일,맑음,건조,차대차,2021,8,23,대구광역시,단일로,기타
금요일,맑음,건조,차대사람,2021,8,23,대구광역시,단일로,기타
금요일,흐림,젖음/습기,차대차,2021,8,23,대구광역시,단일로,기타
토요일,비,젖음/습기,차량단독,2021,8,2,대구광역시,단일로,교량
토요일,맑음,건조,차대차,2021,8,7,대구광역시,단일로,기타
토요일,맑음,건조,차대사람,2021,8,9,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,10,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,10,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,12,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,12,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,12,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,12,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,13,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대사람,2021,8,13,대구광역시,기타,기타
토요일,맑음,건조,차대차,2021,8,13,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,14,대구광역시,기타,기타
토요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로횡단보도내
토요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
토요일,맑음,건조,차대사람,2021,8,16,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,16,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대사람,2021,8,18,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로부근
토요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
토요일,맑음,건조,차대차,2021,8,20,대구광역시,교차로,교차로안
토요일,비,젖음/습기,차량단독,2021,8,21,대구광역시,교차로,교차로안
토요일,맑음,건조,차대차,2021,8,21,대구광역시,단일로,기타
일요일,맑음,건조,차량단독,2021,8,4,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,9,대구광역시,교차로,교차로부근
일요일,흐림,건조,차대차,2021,8,11,대구광역시,교차로,교차로안
일요일,비,젖음/습기,차대사람,2021,8,13,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,14,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2021,8,14,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,15,대구광역시,기타,기타
일요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로안
일요일,맑음,건조,차대사람,2021,8,17,대구광역시,단일로,기타
일요일,비,젖음/습기,차량단독,2021,8,17,대구광역시,교차로,교차로부근
일요일,맑음,건조,차대사람,2021,8,18,대구광역시,단일로,기타
일요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,22,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,22,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,22,대구광역시,교차로,교차로안
일요일,맑음,건조,차대차,2021,8,23,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,0,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,3,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,5,대구광역시,단일로,기타
월요일,맑음,건조,차대사람,2021,8,7,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,7,대구광역시,단일로,기타
월요일,맑음,건조,차대사람,2021,8,8,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,8,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,8,대구광역시,교차로,교차로안
월요일,맑음,젖음/습기,차대차,2021,8,8,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,단일로,기타
월요일,흐림,젖음/습기,차대차,2021,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대사람,2021,8,9,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,9,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,10,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,11,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,11,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,11,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,13,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,14,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
월요일,맑음,건조,차대사람,2021,8,14,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2021,8,14,대구광역시,기타,기타
월요일,맑음,건조,차대차,2021,8,14,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,15,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,15,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,16,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,17,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,18,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,18,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,19,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,20,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,21,대구광역시,단일로,기타
월요일,흐림,건조,차대차,2021,8,22,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대차,2021,8,22,대구광역시,교차로,교차로안
월요일,맑음,건조,차대사람,2021,8,22,대구광역시,교차로,교차로부근
월요일,맑음,건조,차대사람,2021,8,22,대구광역시,단일로,기타
월요일,맑음,건조,차대차,2021,8,22,대구광역시,교차로,교차로안
월요일,맑음,건조,차대차,2021,8,22,대구광역시,주차장,주차장
